SaleID,HouseID,BuyerID,SellerFullName,SellerAddress,ListingPrice,SalePrice,SaleDate,SaleCategory,SaleDetails,Buyer_AnnualIncome,Buyer_NetWorth,Buyer_TotalDebt,Buyer_CreditScore,House_Address,House_Bedrooms,House_Bathrooms,House_SquareFootage,House_YearBuilt,House_PropertyType
2fa294f0-7cb1-49b2-93be-bc5d9acdc8dd,c17b7bbd-268b-4917-a29a-39ac79ff4dfe,3f086dc7-e6bb-4cc5-b83d-8b25aaa6d15e,Amy Liu DDS,"114 Jones Rapid, Edison, NJ 08189",1130310,1078761,2020-09-27,Divorce,Sale resulting from divorce proceedings.,120659,94513,43105,767,"448 Amy Brooks, Plainsboro, NJ 07990",6,5.5,4803,1943,Single Family
e7301b73-4bd9-4847-b5bd-f10320fd0af1,6ffa7afb-4dcf-432e-b71e-6ba42850e228,8d9b4a2b-2416-47cd-b319-9a6854932587,Amber Hughes,"5218 Tanner Centers Suite 938, West Windsor, NJ 07529",991680,957147,2022-12-07,Normal,Standard transaction.,191641,1372209,65226,693,"7209 Jackson Forest Apt. 555, New Brunswick, NJ 08750",6,3.5,3175,1951,Single Family
3bafd27d-1009-4fd5-a457-c26eb8b93aee,16256fe1-06e8-46bd-8b7b-5c379770d537,8be3966d-6e92-4a1f-bd54-2a990010566a,Brandi Johnson,"96054 Austin Hollow, East Brunswick, NJ 07009",869341,815910,2022-03-23,Normal,Standard transaction.,280201,727696,111276,749,"355 Wood Forks Apt. 422, Piscataway, NJ 07379",3,3.5,2804,1974,Single Family
4b036643-b210-4fb1-8f51-1a61eb957d50,8cd0bb75-7c6d-4d31-be3f-106a0a523103,a1f2d7d4-73a0-42a5-b0af-d2a74db1c746,Heather Thompson,"749 Myers Mountain, Lawrenceville, NJ 08448",1296703,1313775,2025-03-31,Upsizing,Seller buying a larger home for growing family.,145078,112999,88679,732,"09231 Michael Spring, West Windsor, NJ 08046",6,4.0,3989,1953,Single Family
c04467d7-314a-400e-8e2c-549342be801d,d509d854-34a4-4bbc-ba6d-75278c976391,927f2bc7-b361-46ab-8122-c73e157e4d44,Robert Lopez,"77134 Kelly Isle Apt. 145, Hopewell, NJ 07058",741096,705475,2021-04-10,Job Relocation,Seller relocated for a new job opportunity in Millerburgh.,70573,46028,68748,509,"781 David Path, Franklin Township, NJ 08567",5,5.0,2903,1955,Single Family
4934a6ab-6de2-408d-96be-5451478e0729,e8789e31-1ca5-41ce-afc6-b322d76e91d5,3773c716-fa92-4fba-8d55-ef2ff5e6b58a,Jose Sheppard,"33856 Michele Harbors Suite 646, Franklin Township, NJ 08810",2481429,2632162,2023-01-03,Downsizing,Seller downsizing after retirement/children moved out.,454970,2256227,122197,811,"5332 Kenneth Roads Apt. 270, Bridgewater, NJ 07791",2,2.5,2948,1965,Townhouse
aca93b5a-7a0a-4a5a-a358-09563e24a455,7a341c0c-f060-413d-8a81-074afdba0a74,d8c52ed1-4f36-4afa-bea8-052612398ab4,Deanna Gordon,"48202 Thomas Pine Suite 463, Franklin Township, NJ 08209",1040456,991868,2021-02-02,Normal,Standard transaction.,184432,704259,116151,731,"15611 Green Mews Apt. 659, Montgomery, NJ 08921",6,4.5,4486,2022,Single Family
4e762907-051a-474e-8c09-d37b6c0502f2,7315f199-ed5a-4e50-a40c-a1dd1b795399,3cf8c739-6833-471f-9615-725559bbc2e0,Kimberly Rodriguez,"2615 John Crescent Suite 732, New Brunswick, NJ 08222",964855,976344,2024-10-22,Downsizing,Seller downsizing after retirement/children moved out.,252339,681305,148892,717,"32589 Pierce Overpass, South Brunswick, NJ 08795",4,3.0,2343,1974,Single Family
dd94e6de-f85e-4f99-ad33-8f3c601583fe,2df92215-7ce8-4025-b229-b0d58f5e0ff8,a19f4624-9ee9-40b3-831e-f7d6965ad916,Derrick Boyd,"7572 William Ways, East Brunswick, NJ 08125",832196,842852,2020-06-27,Upsizing,Seller buying a larger home for growing family.,43911,36858,35224,467,"6275 Janice Village, Piscataway, NJ 08620",3,3.5,3682,2009,Condo
fb2721da-63da-42e1-9ded-4cb1d904fe74,3469dab3-bccc-4d47-839d-fa817f9a7840,7b0b2f67-69ed-4683-a027-0d7d958c2567,Desiree Gardner,"42375 Harris Heights, Princeton, NJ 08617",1047702,1053616,2024-08-22,Normal,Standard transaction.,103607,279556,42702,693,"072 Adams Lakes Apt. 137, Bridgewater, NJ 08106",4,5.5,3141,2017,Multi-Family
f9c00138-1a06-446d-be1b-c72ba3d32b94,de0079a0-0998-4aa2-b343-f075e174bc4a,213c67fa-7c57-413a-8ffc-43f290e477dc,Michelle Johnson,"36432 Jones Knolls, Plainsboro, NJ 07778",1746178,1660826,2021-12-05,Normal,Standard transaction.,196628,1241932,32488,746,"955 David Mountains Suite 952, New Brunswick, NJ 07073",2,5.5,3285,2022,Single Family
128465a7-545e-4ace-a5c7-a582a8cbdd1f,6c93d904-7083-4191-8652-58ff4c24331c,9c534b6e-f1db-4f84-8208-43a2d89cdaf6,Jessica Taylor,"704 Hudson Cliffs, West Windsor, NJ 08108",624822,660721,2021-12-02,Estate Sale,Property sold as part of an estate settlement.,95963,372025,69627,688,"09547 Bowers Isle Apt. 443, East Brunswick, NJ 07455",2,3.0,2681,1942,Condo
f1ec6e6d-2a5d-46f6-ae6e-6675b6549c75,c3895628-6595-4a4a-8d35-f1bbd3b442a2,8c46816b-54ab-4208-ace4-5bad1b396830,Steven Higgins,"113 Kathy Lock, New Brunswick, NJ 07308",2743173,2612194,2020-10-30,Normal,Standard transaction.,997276,5451692,442368,791,"059 Martinez Unions Suite 500, Plainsboro, NJ 08672",3,3.5,3053,1941,Single Family
34dbc344-903d-44e6-ab66-be727357c484,30625e74-d1e7-490b-a9b7-99faa78f831c,ca37e0a6-5202-43da-b5d4-e69ac90ee533,Kyle Schwartz,"11261 Mark Course, Bridgewater, NJ 08101",2538025,2646825,2020-05-29,Downsizing,Seller downsizing after retirement/children moved out.,92929,200456,37653,614,"77660 Fields Passage Apt. 748, New Brunswick, NJ 08542",7,4.5,6215,1944,Single Family
088329d0-d1ba-4493-ba79-6300cff9acb7,fc92877f-282b-43fe-afa3-f0a2703f3cb5,771be6f1-329b-49fb-a625-5be9c4c28a68,Leah Payne,"277 Fritz Passage Apt. 998, Franklin Township, NJ 08583",777501,724839,2023-05-07,Job Loss,Forced sale due to unexpected job loss and financial hardship.,109713,335428,157080,594,"012 Hayes Wells, Princeton, NJ 08720",2,2.5,1617,1950,Single Family
0eca919b-be7b-4aa1-965a-db4f8ea1d84b,2393b35e-272d-4f0b-b0f5-0e72d2fa0310,44d8cae3-f65c-486d-819f-857cf26a7df5,Samantha Mendoza,"7589 Mitchell Islands Suite 571, Hillsborough, NJ 07663",2303330,2137273,2023-06-18,Bankruptcy/Foreclosure,Sale managed through bankruptcy court or bank foreclosure process.,289125,665406,145413,632,"22865 Edward Shore Apt. 360, West Windsor, NJ 07098",6,4.0,4983,1954,Single Family
cdb03dcb-c2c1-46b1-8c43-7c2b9e3ffbd3,2bc6fed8-eabe-4897-a140-1e98f98a5ccd,ea63b196-f235-4033-9402-5dc4014ed391,Timothy Kane,"9758 Wells Camp, Woodbridge, NJ 07100",1243105,1297113,2024-10-25,Normal,Standard transaction.,275055,1610993,218552,802,"084 Booth Passage, Hillsborough, NJ 08790",6,3.0,2810,1992,Single Family
1fb0a703-77e7-4705-8a10-4375912835bb,a972bf22-614d-452d-8e1d-20f9cb218c06,2b0c1009-17ce-49c0-8a8c-ea786c246a66,Brandon Stephens,"609 Roberts Island Suite 009, West Windsor, NJ 08301",1430245,1465482,2020-05-17,Divorce,Sale resulting from divorce proceedings.,259194,548305,63092,703,"43539 Tonya Mountain, New Brunswick, NJ 07264",4,4.5,4702,1980,Single Family
8b7463f6-3563-4f9f-81cb-7c76572a1c9c,54cfeb33-aafa-4747-aa2b-0c8990a8868a,d02336fd-1a21-48df-a044-88140bc1621a,Jennifer Smith,"9463 Gomez Underpass, Piscataway, NJ 07877",2133223,2146404,2022-05-25,Downsizing,Seller downsizing after retirement/children moved out.,152350,1045477,68905,768,"342 Adam Rue Suite 019, Princeton, NJ 07608",5,6.0,5730,2002,Single Family
a5ac3806-4fb9-4c71-b255-cfb63812d1c7,bea4532a-7867-428e-9620-197729c85707,0b82e07b-9f44-4a3e-b538-fd88a66795e6,Brandon Zimmerman,"570 Alexa Falls, South Brunswick, NJ 07840",1359972,1395951,2023-04-29,Normal,Standard transaction.,143864,495203,109776,530,"579 Smith Overpass Apt. 582, Plainsboro, NJ 07774",6,5.0,4411,1950,Condo
53a89f45-60cb-4b32-97d4-994e1f2921cd,dc77cf0d-6c22-47e8-b01b-58be512ad5d8,37814ea1-1764-4d7a-91c4-3c7a696605ac,Renee Maynard,"6194 Mata Roads, East Brunswick, NJ 08776",3121417,3181443,2020-10-14,Downsizing,Seller downsizing after retirement/children moved out.,896010,3260478,146322,821,"4622 Chaney Turnpike, Woodbridge, NJ 08361",4,5.0,4644,2021,Condo
c32b2975-f050-414c-a808-f59901f0135d,1d52b092-5e50-4ebb-9919-35d8608f12ca,96f1281b-b685-43df-874b-cf2b6b4dbb33,Alexis Martin,"7974 Adrian Green Suite 383, Hillsborough, NJ 08882",1805519,1756394,2022-10-28,Normal,Standard transaction.,40303,20056,33635,674,"675 Luis Turnpike, Lawrenceville, NJ 07155",3,6.0,4810,2011,Single Family
37dcaefb-ae70-4e7f-9bec-0aeef5ab8c38,e5a08697-bb56-4e0a-95c9-e13d2d86be21,cc93546c-e93c-4c73-8674-4202414a6892,Teresa Scott,"2994 Clark Mills Apt. 716, Franklin Township, NJ 07399",934407,935460,2022-06-19,Estate Sale,Property sold as part of an estate settlement.,214961,463185,69782,610,"067 Jessica Ville, Hopewell, NJ 07002",2,3.5,2092,1948,Condo
ef332781-0f27-40d5-9950-9fa931111d46,3d055108-8745-4943-a200-a18c9c5765c3,16baef9b-2654-49b9-8035-ff16a23bbcf8,Tony Herman,"841 Vasquez Village Suite 176, West Windsor, NJ 08192",2036258,2173331,2024-07-21,Normal,Standard transaction.,146086,437255,133599,646,"8325 Daniel Isle, Edison, NJ 08316",6,4.5,6124,1998,Multi-Family
c4b70fe9-77c5-4a16-b13e-c52f31372c02,3d19177e-2ea4-463f-8793-b9b7faef5880,66d94f77-0a27-48ad-b72a-fbb4335be524,Terry Coleman,"3740 Ross Fall Suite 675, Piscataway, NJ 07354",2204198,2283658,2020-09-08,Normal,Standard transaction.,219917,1064124,100167,772,"8857 Keith Crescent, Plainsboro, NJ 07239",6,3.0,4946,1998,Single Family
d1436aa8-858f-4521-8143-2aa694930d79,8c070909-5a1e-40ef-b16f-3dc715f83bbb,28dc1519-d190-4b42-b31e-748a80f8b68c,Mary Velez,"07629 Olivia Crossroad Apt. 728, Woodbridge, NJ 08538",2261299,2173320,2023-07-12,Normal,Standard transaction.,182066,1082606,97181,736,"4716 Chapman Creek Suite 331, New Brunswick, NJ 08794",6,4.5,4878,2022,Single Family
292dda1b-13b7-4d7b-b130-ca28d505874f,2a113799-d77f-4391-8c4a-1007fe4a953c,d3a434d8-a1c2-4660-9c11-590bd8d84fd3,Anthony Atkins,"979 Hill Forest Apt. 484, New Brunswick, NJ 08372",1508987,1410286,2023-03-10,Normal,Standard transaction.,188259,38602,89073,694,"39856 Patricia Ports Apt. 287, Montgomery, NJ 08949",2,5.0,3230,1982,Single Family
96b52945-2c46-4a6e-a4db-89413896ecfe,33d64b2e-a99d-41ff-8746-dbb89329b507,abb93be7-f37c-4a46-b8a6-eaf9c7896930,Manuel Lam,"46895 William Parkways Apt. 326, Hopewell, NJ 08255",3557473,3489356,2024-01-30,Normal,Standard transaction.,838663,201882,260308,770,"8463 Sara Tunnel Suite 703, Princeton, NJ 08173",6,3.5,6079,1952,Single Family
f727e3bd-856a-4d9b-a121-0a1337bcfb35,6656ca0c-0726-4a5f-b826-a087eaf02265,8a75c1ae-77ca-42a3-a9d4-ad484b8071d6,Tina Kelly,"3780 Kimberly Lakes, Hopewell, NJ 08629",1553074,1576320,2021-03-16,Estate Sale,Property sold as part of an estate settlement.,98575,142984,68248,459,"306 Kimberly Spurs Suite 367, Edison, NJ 08116",6,3.5,4208,1952,Single Family
368749ad-008d-48a3-95cd-061ecc24e50f,7f17e219-1d9b-4ee8-a308-cf92c1e99daf,de69f249-2cc5-420b-be8c-0b2a3e59cae7,Ronald Fields,"1178 Denise Rue Suite 569, Hopewell, NJ 07966",1850197,1725243,2020-05-14,Normal,Standard transaction.,217856,919040,84029,779,"93748 Kyle Forest, Edison, NJ 08474",7,5.0,5908,1971,Townhouse
f334527d-bd7d-4a35-9c7c-9c5bd31ab16a,4650ed4f-429c-409d-a3b1-d51292e61eb5,a12a5e85-8fbc-44e6-804c-33271087fda0,Joann Pena,"6231 Jeffrey Summit, Princeton, NJ 07213",818718,775159,2022-12-08,Normal,Standard transaction.,132377,274535,48808,713,"1710 Garner Pine, East Brunswick, NJ 07373",4,3.5,3401,1974,Single Family
07bee477-1f59-4483-a8fa-01eb37daa7fd,d4c9ada3-20f9-4325-a20a-a45140c71798,30523581-1bc2-4a9d-a3be-309fce875545,Nathan Russell,"5228 Richard Fork Apt. 531, Montgomery, NJ 07411",1049262,984455,2020-06-29,Normal,Standard transaction.,49575,93367,113103,658,"6641 Brian Garden Suite 380, South Brunswick, NJ 08844",7,2.5,4856,1942,Single Family
f212f013-62ff-41f5-aa7e-1da4a3d23951,1118abb1-01d5-4270-8ffa-475fe18e65a1,8ced8e40-6409-4ec6-8761-c49da8d21f2b,Larry Larson,"231 Weiss Motorway Apt. 427, Hillsborough, NJ 08218",687913,726085,2022-06-22,Normal,Standard transaction.,124623,366093,51637,607,"4952 Gibson Heights Apt. 068, Hillsborough, NJ 08128",3,3.0,2745,1944,Townhouse
1496b6d6-447e-473d-aaf1-109aa7885188,7fa9c2cc-275d-4345-a763-7398ae9a295c,7cf0140c-77e0-4a61-8a3c-a78e8d4a71d1,James Oconnor,"47527 Parker Glens, Woodbridge, NJ 08250",3529248,3640940,2020-12-11,Normal,Standard transaction.,1140996,5294590,297863,789,"688 Suzanne Gateway Apt. 179, New Brunswick, NJ 07673",7,4.5,5905,1996,Townhouse
a14ba13d-978c-4b2c-9a28-4670d944e4dc,ed7efac1-1b41-451b-9349-c9da9ff748e7,dac69964-4fce-41a6-8403-78feba7239eb,Kevin Miller,"1784 Michelle Trail Suite 364, Woodbridge, NJ 08378",1823746,1521138,2022-01-10,Bankruptcy/Foreclosure,Sale managed through bankruptcy court or bank foreclosure process.,139594,492080,61981,663,"8597 Patricia Garden, South Brunswick, NJ 08373",6,6.0,6020,2003,Single Family
37a27c6c-51ce-4d9e-a76e-e41be856a204,8797e59e-35ca-4a2e-8dae-bc1c38e8c9e7,600dbaf0-573b-48f0-a9bf-fed3063fcb3f,Lisa Rogers,"764 Morales Burgs, Bridgewater, NJ 07422",2169512,2262377,2022-11-26,Normal,Standard transaction.,121533,441871,55233,682,"7430 Carlos Way, Bridgewater, NJ 07851",4,3.5,4420,1989,Single Family
2a1031af-2402-4d7a-b0ff-b2b8f2453016,ae580a24-637a-4bf9-99c5-63b2c4d476d4,3ee1ea15-b3dc-48dc-8168-5b6d1a2ebc71,Allen Padilla,"1896 House Drive Suite 243, Montgomery, NJ 07522",2056249,1971687,2024-04-20,Estate Sale,Property sold as part of an estate settlement.,150340,770281,68402,708,"04664 Aaron Ways Suite 637, Piscataway, NJ 08877",7,6.0,6206,1994,Single Family
491e866c-e8dc-451c-b080-e56f63cccc03,e2570d27-4650-4cb9-8c1a-d0f70ce6c4f8,849244f4-8611-4ac6-8660-6a9f3d0eb325,Caitlin Mcmahon,"715 Sims Ports, Woodbridge, NJ 08153",1864962,1830212,2021-01-25,Normal,Standard transaction.,91485,103365,58200,689,"4913 Ashley Point Apt. 799, Hillsborough, NJ 08420",3,4.0,5076,1990,Single Family
2ec375e4-2bc1-444e-8be4-95105069fdd3,3b084556-8d89-452b-84de-cf33d5b38164,4a4da676-11f5-49b7-b930-30cabf9a1996,Bruce Rice,"35430 Daniel Pike, Lawrenceville, NJ 08138",679251,697765,2022-10-31,Normal,Standard transaction.,47092,86373,38030,404,"3776 Andrews Summit, Lawrenceville, NJ 08469",2,4.0,2578,1953,Single Family
07f6ac1b-d2d6-4080-8fa1-0acc4ed73e1e,a1c7e58e-def9-40a6-9d89-50985d398f57,308f6fa1-2b07-4f41-b46e-96066fe647f0,Adam Garcia,"36129 Susan Motorway Apt. 733, Bridgewater, NJ 08683",1339926,1357873,2022-02-06,Normal,Standard transaction.,128543,196041,88681,756,"527 Calvin Wall, Montgomery, NJ 07572",4,3.5,3996,2016,Single Family
22c83cd5-957d-4a99-9272-1a0e609091a1,a8d687e1-6b7b-4a3f-b726-5b834447f329,9092cc08-40fa-494e-a16f-4f3790c0408b,Sara Tapia,"48563 Riddle Mountains Suite 070, West Windsor, NJ 07303",898423,1012586,2023-07-04,Normal,Standard transaction.,171509,924142,91426,742,"159 White Tunnel Apt. 549, Bridgewater, NJ 07112",2,5.0,3585,1964,Condo
47e0f56e-25c5-4fa1-9d26-0317dbb64ec3,fd5912e5-6cc9-4f05-8e03-3010645648e1,cbfe1289-95f0-4e0d-8a21-84ecaf414de0,Gloria Lopez,"78007 Melanie Trail Apt. 144, Edison, NJ 08101",1969562,1737990,2023-05-07,Job Relocation,Seller relocated for a new job opportunity in Gregoryside.,94517,253595,49216,784,"085 Kenneth Parks Apt. 884, Montgomery, NJ 07322",3,5.0,4500,1998,Condo
61b419a5-7404-4c9e-8417-533e60fc5c52,7ee7cd62-2e4e-40f7-9578-474f7a5d6403,863c1f9e-9398-41df-b9f4-f9e1ded3b599,Frances Munoz,"13318 Johnson Tunnel, Bridgewater, NJ 08145",1091041,1093775,2025-03-10,Estate Sale,Property sold as part of an estate settlement.,271397,1881954,109926,776,"331 Mccarty Rue Apt. 366, Lawrenceville, NJ 07954",2,4.5,2402,1990,Multi-Family
eb262bb7-e08d-49ff-ac77-7f07bd1531dd,612001d9-c844-4597-aea9-afaa2edac3c0,2d008041-746b-44c8-be14-c4115546a19c,Tara Walton,"96721 Robert Points, Woodbridge, NJ 07966",2058165,1939562,2024-09-06,Job Relocation,Seller relocated for a new job opportunity in South Steven.,118850,437182,79811,578,"196 Michael Port, Hillsborough, NJ 07372",6,4.5,4885,1963,Single Family
cca207fb-576c-4485-b04f-f8f3501463ae,2409918c-f6b6-45ec-b49c-f6be648254e5,185dc774-2f15-427d-a1e3-99fc77b8c9cd,Danny Wilcox,"70486 White Circle Suite 229, Hillsborough, NJ 08678",1570459,1633533,2021-07-17,Upsizing,Seller buying a larger home for growing family.,132228,315334,101488,677,"307 Herrera Glen, Bridgewater, NJ 07414",7,4.5,4862,1943,Multi-Family
6b2db7c3-e079-4c50-9fe9-474f3f189e8a,0cf1a0f8-c02f-4bb4-bdf5-4116e8c4e3f3,633ba9b8-7241-4dfd-9411-e8b0e763e2e6,Julie Rodriguez,"12013 Bailey Loaf, Lawrenceville, NJ 07587",2347833,2682929,2023-04-24,Upsizing,Seller buying a larger home for growing family.,115269,470234,54758,671,"459 Justin Springs, Princeton, NJ 08457",4,4.5,6024,1982,Single Family
1166b70a-a7ce-4346-b29f-f5c01819a502,2fa3d385-5f3f-4783-87ad-2a346a63cbd1,517ec928-dc7a-4029-9c29-debbc2ee2f9d,Brenda Reeves,"55826 Lauren Centers, Edison, NJ 08384",2303883,2153512,2022-05-23,Normal,Standard transaction.,103733,126881,73221,624,"094 Tim Forks Apt. 339, Princeton, NJ 07188",3,6.0,5803,1944,Multi-Family
9cedec69-6db0-4cb7-998d-2eaaa5af3994,379db25b-ff31-41c4-90a8-89e0071da59f,48b8baa2-ca1b-4b20-a0c9-85ebcf350205,Meredith Livingston,"89350 Rachel Divide Suite 623, Woodbridge, NJ 07947",1843600,1875025,2025-04-26,Normal,Standard transaction.,277594,1055548,154077,723,"19266 Michael Mountain, Bridgewater, NJ 07768",2,2.5,3407,1971,Townhouse
b18945dd-88e9-4e97-80a9-369d2cc786ac,44734679-a3eb-4fe8-a720-bf2083879d19,425f8560-c586-40f7-a0f2-43201dff009b,Rachel Murphy,"12081 Steven Hollow, West Windsor, NJ 07834",1796258,1785865,2021-01-10,Normal,Standard transaction.,40236,57377,16411,709,"2621 Martin Viaduct Apt. 639, Franklin Township, NJ 07220",4,6.0,4860,1952,Multi-Family
442975e5-c8f4-4752-b3c3-661ba2053a2d,fc300700-1b2a-4ca6-b024-19e6688fc330,7f2b82de-8aaa-4218-8549-acf97ece3e9d,Devin Li,"195 Young Keys, Woodbridge, NJ 07898",1610427,1582195,2023-07-28,Job Relocation,Seller relocated for a new job opportunity in Port Jason.,133848,92120,92537,611,"1184 Stacy Forest Suite 217, Montgomery, NJ 08850",3,6.0,4547,1952,Condo
605eee37-4878-4ae5-a8be-31bd6d9f3a92,1bb96145-0891-4748-8674-8c0d7d4bc45d,5afc1475-7d94-4783-a551-b450c9261d21,Timothy Thompson,"2534 Wang Crescent, South Brunswick, NJ 07275",1303695,1332602,2022-07-26,Normal,Standard transaction.,274923,1083667,174368,701,"01223 Sawyer Mountain, Piscataway, NJ 07834",2,2.5,1831,1967,Single Family
120114db-929d-448d-84d1-29f9264181e3,fa334fd2-6e17-4443-aa52-d1447f0e5ae2,c883c5c3-d914-4819-be45-2feca5912ef1,Maria Navarro,"31360 Mcdonald Ranch, Lawrenceville, NJ 08138",1291611,1226226,2021-12-21,Downsizing,Seller downsizing after retirement/children moved out.,80698,58167,40144,651,"60343 Welch Row Suite 891, South Brunswick, NJ 08113",3,6.0,4601,1948,Single Family
ce339e14-d3c7-4c8c-b504-354002bbd79b,d5e530e6-a529-4bf8-b462-c4f45175084a,dcfbecbb-441f-48c2-9b58-a833a71a952f,Chad Daniel,"238 Julie Oval, Bridgewater, NJ 07881",1575034,1568123,2023-03-24,Normal,Standard transaction.,110999,159675,74033,479,"942 Salinas Rue Suite 257, Franklin Township, NJ 08644",7,4.5,5157,1992,Single Family
7245aa9c-dd87-4887-ab54-affefb07bfdc,21879a1a-6b10-477a-a1b9-c5974fc24765,5c750aaa-4249-4049-a69e-438382eb81de,Paige Webb,"16691 Tiffany Bypass Apt. 695, Hillsborough, NJ 07797",3165905,3135925,2022-07-15,Normal,Standard transaction.,839720,249393,110283,574,"03767 Thomas Mountain, Montgomery, NJ 08710",3,4.0,4583,2019,Condo
33b1f40c-8d7f-4889-bf4b-f00000a73141,9925a0cb-dd3f-46e2-a291-37b1d47b1d3b,66e600cf-27e2-4722-a758-e4a749d1bc68,Luis Kelley,"85594 Goodman Drive, Franklin Township, NJ 08857",628076,601466,2021-02-03,Normal,Standard transaction.,59850,33529,35910,634,"0994 Hull Circle, Montgomery, NJ 07878",5,5.0,3276,1941,Single Family
670e4ec1-6153-4d08-83a5-6ba94bb665e0,0155c210-50c8-4b4f-a1f3-adcc02fe7d31,48b6a4d4-c15b-4ed7-98b7-75e939610686,Lee Carr,"1890 Rogers Spurs Suite 700, West Windsor, NJ 07751",1707983,1789033,2022-12-07,Job Relocation,Seller relocated for a new job opportunity in Jessicafort.,82869,293344,35989,551,"940 Roberta Field Apt. 852, New Brunswick, NJ 08280",7,5.5,5692,1988,Single Family
07d26dff-66d6-4a37-8080-c0632ab5fded,5533dc74-0e4f-47e5-96d2-ffdbfc876743,b75cf2a7-cb91-4cbb-8c12-1d974233ea80,Alvin Matthews,"77339 Jones Squares Suite 073, South Brunswick, NJ 07333",2201641,2105906,2025-02-11,Normal,Standard transaction.,473930,1649078,221437,822,"41512 Powers Lights, Hopewell, NJ 07114",6,3.5,4600,1969,Townhouse
7cbac410-20f7-4334-a8fa-da1182486fe9,e7970821-3afe-45a2-8f6d-c572dfc5cb95,982d29fc-13b0-4fb1-94c8-1cc54eb45aa9,Jacob Lee,"1386 Ramos Summit, Plainsboro, NJ 08016",2172173,2138816,2022-02-20,Normal,Standard transaction.,112188,290538,97521,632,"2518 Susan Meadows Apt. 545, Hopewell, NJ 08582",5,4.5,5575,1995,Single Family
9dd9cebc-2dcd-4512-8ffa-631585981d78,6cadf6b0-bedb-4aae-b031-fb81eb70c40f,ec36b12b-1015-4500-9e47-e21a698d98d3,Eric Marshall,"278 Thomas Plaza, South Brunswick, NJ 08142",2610426,2587391,2023-06-29,Normal,Standard transaction.,129668,450149,106565,538,"759 Berry Burgs, Piscataway, NJ 07224",7,6.0,6727,2023,Single Family
3a95ec8b-a4de-4825-9ed8-87f7f98a67f6,8fee9a5a-79a7-420c-ab29-de4a29fbd1fe,f20d964e-ad55-490b-a5b9-7d3c0b6d5586,Edward Reese,"35361 Gregory Burgs, Franklin Township, NJ 07977",1764599,1873915,2021-02-10,Downsizing,Seller downsizing after retirement/children moved out.,149759,263668,96806,809,"3782 Gardner Extensions Apt. 310, Lawrenceville, NJ 08980",7,5.5,5979,1998,Single Family
6a32d63f-22cc-40eb-8e1c-1b5ba23b70a8,ff2891a9-757c-4c4d-9ae2-9270807ef503,c5010c1a-849e-4738-8be3-b2feb1b007fb,Dr. Devin Bentley MD,"0302 Joseph Forks, Edison, NJ 08562",2818277,2711155,2021-05-21,Downsizing,Seller downsizing after retirement/children moved out.,955742,3942887,216165,768,"843 Linda Isle Apt. 731, Piscataway, NJ 08066",6,5.5,5728,1995,Single Family
67d5d746-dc26-4367-94b9-c657fab51a01,d6725ac1-954a-4a65-aa65-89a30abecb3a,07571bd5-64fe-491e-83cb-e543fef4f935,Anthony Bell,"96546 Spencer Meadows Suite 242, East Brunswick, NJ 07907",1480930,1379820,2023-06-07,Normal,Standard transaction.,278205,1052455,91979,730,"6307 Jason Wall Suite 852, Hopewell, NJ 08380",5,6.0,5070,1989,Townhouse
3d397bbb-f73f-4931-b89f-6d3a40e39b7e,2f223b8d-a80f-44dc-98ce-f14961a60570,1d99a3e1-22e2-4026-bb6f-747c527eb768,Andrew Gillespie,"2817 Brian Loop, Hopewell, NJ 07049",2005102,1870643,2020-08-05,Normal,Standard transaction.,142866,407832,94877,681,"487 Alisha Oval Apt. 202, Hillsborough, NJ 07802",4,4.0,4985,2013,Townhouse
1c4204ab-7e60-4285-aff5-21eae3e44c0f,9ad1db4e-8d80-4628-933a-9ea646865d55,ecccf53d-5c8a-4775-8a6d-e6213cd5c7d8,Antonio Barnett,"1222 Barbara Hill, Piscataway, NJ 07825",871826,843526,2024-10-18,Normal,Standard transaction.,119732,256352,100511,655,"07639 Erin Parks Suite 427, New Brunswick, NJ 07969",6,3.5,3788,2023,Townhouse
1ef23711-04e4-46d9-99c0-7abfc49df80a,81b618ba-2e9e-4435-8b8a-34ec671a0022,9cc66982-8bbe-4c75-b288-b8e003db72fc,Chelsea Riddle,"4700 Vasquez Fords Suite 491, West Windsor, NJ 08910",2288868,2300068,2021-08-22,Normal,Standard transaction.,222432,1458352,106838,742,"105 Miles Parks, West Windsor, NJ 07669",6,4.0,5776,1994,Multi-Family
741f3279-6d36-45e9-afb7-d18673e3d738,d10ef885-669e-4464-a3b5-666eb7807002,b926e8ab-0db1-4080-b32d-8835d0435ecb,Susan Wall,"045 Amy Drive, South Brunswick, NJ 08836",1445115,1414246,2021-04-18,Normal,Standard transaction.,174487,876975,43049,723,"01313 Nancy Knolls, Lawrenceville, NJ 08174",6,3.5,5759,2000,Single Family
83b24bd6-55a2-4711-bfab-79f153a8db30,4e0a7605-cedc-49c5-9317-68dbff3308d4,3b290107-7c37-48bb-a613-ecc4f4b5fbbf,Ann Cummings,"352 Daniel Prairie Suite 879, Franklin Township, NJ 08059",2163086,2424115,2021-10-25,Normal,Standard transaction.,133459,248414,97784,726,"302 Judith Spurs Apt. 746, Princeton, NJ 08871",4,5.0,5391,1994,Multi-Family
