SaleID,HouseID,BuyerID,SellerFullName,SellerAddress,ListingPrice,SalePrice,SaleDate,SaleCategory,SaleDetails,Buyer_AnnualIncome,Buyer_NetWorth,Buyer_TotalDebt,Buyer_CreditScore,House_Address,House_Bedrooms,House_Bathrooms,House_SquareFootage,House_YearBuilt,House_PropertyType
fea28f02-cab0-406b-9325-5526242bc4df,178865bc-1baf-4b0e-9131-c35b8bd24c73,f4119b7d-8a49-4fdc-80d1-34cd42eaf078,Beverly Petty,"3949 Duncan Landing Suite 046, Woodbridge, NJ 07676",2125249,2102206,2020-08-25,Estate Sale,Property sold as part of an estate settlement.,55047,53488,33511,691,"5632 James Extensions, Lawrenceville, NJ 08200",5,4.5,5183,1992,Single Family
d8c35ec6-3e8a-43d0-b7f3-7b1f6c60d8d4,7b7739ea-ab04-4a56-86fd-1af50b3f38d5,d99f955a-82d1-440d-a0b4-f50ab63cfee6,Katherine Andrews,"472 Michael Gardens, Hillsborough, NJ 08215",1423764,1514953,2024-10-29,Normal,Standard transaction.,110829,261432,41850,671,"82846 Michelle Inlet Suite 953, Lawrenceville, NJ 08094",7,5.0,4946,1987,Single Family
130113b1-80ae-4e45-a23d-db3324807223,bf748750-31bc-4ab2-b714-bc62e4041dba,85ce7955-d45a-4b06-967e-3467b6fbb180,Michelle Hernandez,"75653 Stone Shoal, Piscataway, NJ 07797",1568950,1410754,2024-11-04,Job Loss,Forced sale due to unexpected job loss and financial hardship.,65541,47852,48148,646,"5635 Thomas Drives, Hillsborough, NJ 07671",3,2.5,3691,1984,Single Family
d8a1b5bc-2f32-460d-8a5e-3240f24e3127,2baf742e-e24c-4170-a6b0-84b101c9000b,fc9ff754-9dd4-47d9-a7e7-d85a2d1895df,Donald Smith,"98014 Terry Heights, Edison, NJ 07036",1395649,1310224,2021-10-16,Job Relocation,Seller relocated for a new job opportunity in Hillberg.,47107,61049,88733,666,"6771 Long Roads, Edison, NJ 07496",5,5.0,5486,1947,Single Family
a91839a7-e5ec-4d7d-8825-2f39e0e1ef17,5e17dd0d-bedc-43b4-8cf6-8150a20d8620,1b8d6ee9-be21-4e3f-b04e-514b16ec5bf3,Leslie Bush,"16713 Eugene Drives, Hopewell, NJ 07727",870133,912987,2024-01-25,Normal,Standard transaction.,133637,230204,86744,583,"743 Wu Island, Hillsborough, NJ 07343",2,5.0,2706,1980,Single Family
875426c8-bbea-4c65-a2fe-12a2748cde8f,23659684-8e22-4bda-a875-a28013f69240,47bade21-6e4a-441d-8484-d9b4d3cf2561,Miss Angela Colon,"5609 Martin Freeway, Lawrenceville, NJ 07877",1716891,1646478,2021-10-08,Normal,Standard transaction.,458611,2940431,63572,798,"8506 Davenport Mountain, Franklin Township, NJ 07137",6,5.0,3894,2015,Single Family
48562351-e595-4fe8-bb43-92f0207c68a6,ca023c5c-e798-4263-985a-898e9c44d5d4,74a1e93b-1eaa-4a18-9bc9-83ecb0488e63,Tamara Gonzalez,"66615 Brian Squares, Bridgewater, NJ 07317",1810479,1751413,2021-04-25,Normal,Standard transaction.,68914,59308,41293,542,"126 Holmes Crest, Piscataway, NJ 08221",5,6.0,5693,1960,Single Family
b4a57eff-96c2-454a-9708-511ef226f624,9528cb2d-1d6a-4f67-a60d-93bd18c907a7,2cf8f164-1e98-4f9a-9d3a-d030eead9289,Valerie Morris,"21744 Amanda Keys, Montgomery, NJ 08529",1235160,1156076,2023-12-01,Normal,Standard transaction.,72893,146753,24653,429,"5669 Smith Springs Suite 523, New Brunswick, NJ 07535",3,4.0,3889,1959,Single Family
f4a72ea9-2177-49d6-9c8e-61033f4c6d03,6c8adb9b-f3b1-44be-bf83-23a495fb325e,dc54f94b-72b6-445d-b2f0-2daec3e64650,Ann Gonzalez,"820 Mccoy Valleys Suite 869, Plainsboro, NJ 08338",690672,670761,2021-08-29,Normal,Standard transaction.,78354,48470,57413,654,"60816 James Falls, East Brunswick, NJ 08480",3,5.0,3121,1973,Single Family
422067c0-2021-4f26-9dda-3085dc6eb855,508335b5-ece2-4c80-a663-e39a893707d0,26721415-8c24-4e97-ad64-a1ba0963769c,Christopher Cox,"4740 Michael Shores, Hopewell, NJ 07459",1082306,1046122,2023-02-08,Job Relocation,Seller relocated for a new job opportunity in Jessicaside.,256601,1417027,168860,711,"2402 Yang Rapids, New Brunswick, NJ 08227",6,5.5,4487,1969,Single Family
d775bef8-9044-48f0-8fdb-dc52198ea37d,54312fa3-4279-44d8-8175-0eec41d0b338,5de69763-8ffe-49ce-86f7-28921f22681f,Kyle Brown,"1452 Edwards Freeway, Bridgewater, NJ 07009",859827,734735,2025-04-19,Job Loss,Forced sale due to unexpected job loss and financial hardship.,116568,498827,112126,762,"992 Dominique Lake, Lawrenceville, NJ 08835",5,3.0,3174,1957,Townhouse
81f742fb-989b-465e-8d6a-5ca405df68a8,f8757380-5acb-4936-9d0f-54982dd35f5f,15f8404b-4284-4036-b12f-9b72b6a8a742,Jeffrey Ferguson,"7542 Hill Mountains, Piscataway, NJ 08677",634968,698804,2022-09-04,Normal,Standard transaction.,193035,22123,99503,779,"8105 Newman Mills, Piscataway, NJ 08469",6,2.5,2661,1969,Multi-Family
ee535fc4-5342-4704-875f-897d897a2f10,40f45f1f-1316-44d8-a1b0-c248a3507472,84fea302-ba03-4a10-94ff-6bcf7cdad75f,Tammy Ross,"22426 Fox Courts Suite 278, Piscataway, NJ 08682",1431348,1418585,2023-01-17,Normal,Standard transaction.,214219,76489,60727,743,"199 Martin Valley, Bridgewater, NJ 07978",3,3.0,2888,2025,Townhouse
917f7124-2246-4d30-b5b4-750bce1f6cc4,e4381f9a-fe2d-47c4-9a56-ba36654ec247,863300c1-3c2d-4bf1-8b3f-a38c590533d4,Paula Williams,"955 Roger Pike, Bridgewater, NJ 07368",1228273,1313117,2024-09-08,Normal,Standard transaction.,98543,296242,58665,754,"1622 Herring Corners, Piscataway, NJ 08137",5,5.0,5588,2003,Condo
6243164b-72fb-4d69-8ff0-0471624e8e04,031160ae-2889-485a-826a-67eaef64b633,e56befb8-e1b2-45b4-a64f-bd7a5a3c282a,George Silva,"491 Roach Extensions Apt. 195, Plainsboro, NJ 08252",725439,656802,2024-08-14,Job Relocation,Seller relocated for a new job opportunity in Farleystad.,163580,1093432,38353,764,"42067 Wright Meadows Suite 264, Hopewell, NJ 08714",3,2.5,2019,1940,Single Family
275888e1-3331-4435-b6eb-2d777a614e05,e553ec9b-3faf-4446-a9fc-9495dd864904,453cb183-816f-4c72-a2b1-098fb682418e,Sarah Cox,"315 Stevenson Brook, Princeton, NJ 08505",1636511,1741531,2024-06-26,Normal,Standard transaction.,265683,598984,131865,682,"630 Mark Cape, Montgomery, NJ 08703",6,2.5,4185,1975,Condo
b4dd2d9f-a8df-43df-8dca-9c3ceec0ebec,03f6db88-6669-4851-9670-e86f83cd9115,75a503f4-365a-4c6a-b5ea-015538a34a43,Randy Castro,"96249 Lindsey Canyon Suite 882, Princeton, NJ 07917",1973883,2109454,2022-02-01,Normal,Standard transaction.,126384,168286,95769,793,"23018 Roy Parkway, West Windsor, NJ 08229",4,6.0,6359,1986,Single Family
c9ce3622-604f-4d75-8578-71ccebf311f8,570b2ae4-7681-43ca-913a-7e56c83108cd,3160b59a-fe39-4d37-85a1-6ec7aa8b5b8c,Charles Sanchez,"56294 Carol Vista, New Brunswick, NJ 07603",1364119,1439465,2023-02-13,Normal,Standard transaction.,248152,906529,96708,723,"085 Laura Drive, West Windsor, NJ 08103",2,3.0,2552,1961,Single Family
f0ef6610-40eb-4150-9c36-1d50e5991e94,a6af185c-4d26-495f-848e-bba0dd6e2eeb,8bf614c6-6dcc-45f1-95ca-8704fcf11ead,Kari Dillon,"16290 Schultz Village, South Brunswick, NJ 07360",3486623,3628690,2024-12-18,Normal,Standard transaction.,1449857,264205,637021,516,"40165 Wilson Harbor Suite 682, East Brunswick, NJ 07182",6,4.5,6111,2024,Single Family
7dc1d596-e8fa-4a66-8067-a019d3bb8b51,7b6960be-708e-43e8-a5d7-0adc1c6cab98,8f4db6e5-ff66-46f3-8b05-a308028055f1,Paige Torres,"4557 Matthew Views, West Windsor, NJ 08962",1168480,1140189,2021-01-30,Normal,Standard transaction.,188555,428181,88538,704,"218 Yesenia Passage, Princeton, NJ 07790",6,4.5,5650,1995,Condo
09705c55-8e07-42db-9c7a-ec6bbf821e31,7d2cf072-cfc6-4d44-b351-f989f6ed3afc,8ea69921-2925-4c19-a1c7-3cd4fc642143,Laura Sanders,"654 Proctor Falls, Edison, NJ 07038",1610199,1594561,2024-05-24,Normal,Standard transaction.,107760,410128,262484,667,"414 Schneider Harbors Suite 866, Edison, NJ 08297",5,4.0,5305,1976,Single Family
3cb9a709-ba42-4ba4-a085-d0935186128c,254a67eb-ab9f-45d0-babf-4b34c37a0982,b525c287-da0c-4011-83ca-744fb10ea0e7,Amy Garcia,"98290 Adams Course, Franklin Township, NJ 07071",1603920,1673353,2024-04-04,Normal,Standard transaction.,531312,2755586,174837,452,"27808 Patricia Squares Suite 390, Plainsboro, NJ 08042",6,3.5,3219,1957,Single Family
98cfc6da-8625-45bb-9eb9-b8bcbf9ad904,61f38d85-9d97-41e5-8eb0-2e80eb86372c,f7830cd3-ce53-4c37-882c-294f3dc8e488,Richard Harris,"74916 Fox Station, Bridgewater, NJ 07052",2826974,2645545,2023-04-08,Normal,Standard transaction.,178112,965007,73773,817,"8618 Pugh Pass Suite 691, South Brunswick, NJ 07125",4,4.5,5031,1978,Single Family
afd19a6b-d8c0-4fc5-9b53-6572e275dd89,4de4f0be-6437-4de0-b43a-13d90dd1e358,90c1dd99-9de6-41e6-8b60-a435b3750b3d,Jared Carter,"61569 Michael Coves, Woodbridge, NJ 08430",1600198,1467361,2023-06-27,Divorce,Sale resulting from divorce proceedings.,168085,707050,60464,765,"703 Davis Street, West Windsor, NJ 07067",5,3.5,5206,1965,Multi-Family
48b33f79-a5bb-4d30-88da-2d47f3a96ebb,15594ee3-cfe6-469c-8f9c-1f4e7234f383,942c1efb-4f0d-4ea4-8b06-87dec197da2b,Marvin Bartlett,"399 Stewart Corner Apt. 544, South Brunswick, NJ 07388",1651693,1744981,2020-06-21,Upsizing,Seller buying a larger home for growing family.,89974,37794,71028,610,"959 Chung Radial Apt. 496, West Windsor, NJ 08690",3,5.5,4463,2022,Single Family
4bb89418-78b0-4b32-be5b-a4961e80933f,f1df1cd2-e56e-40a6-a2e5-e2db8ab4ea8b,69d3f729-c7a4-4f23-8bc0-1bf2e44110c8,Victoria Lawrence,"265 Nicholas Forges Apt. 638, Princeton, NJ 07504",3007636,3033590,2021-11-24,Normal,Standard transaction.,1305374,11376096,181296,400,"25304 Brady Rest, Hopewell, NJ 07898",3,3.5,5127,2019,Condo
f45dee13-375e-44ee-af83-7e070df85c39,01bc4c1d-1fc2-4ec1-b586-85c8576b657b,315c7bda-aae6-4e69-8a86-f7e7270d3a65,Joseph Horton,"50749 Mark Place Suite 458, Bridgewater, NJ 08018",748446,706746,2024-12-19,Normal,Standard transaction.,73032,132506,35799,720,"063 Davis Parkways, South Brunswick, NJ 08926",2,4.0,3115,1944,Single Family
69216887-ad70-47b3-b0e3-944a1f636800,b06f41e4-51ed-4519-86f0-1eb209f8c527,5652a1bd-b3eb-4dec-81a3-f69ebd5b1225,Brittney James,"68053 Berry Spur Suite 990, Hopewell, NJ 07813",1695079,1658060,2025-05-04,Job Relocation,Seller relocated for a new job opportunity in Hodgeshire.,98043,203541,30746,678,"52755 Price Keys, East Brunswick, NJ 07408",3,4.5,4336,1975,Single Family
65e43ac8-3f9d-4f8a-bdef-52d5da103782,6091c727-9369-4524-8c80-d97c0f96b8db,e72c7625-84fa-48b3-947a-133357a289e6,Anthony Patterson,"2682 Lynn Inlet, Hopewell, NJ 08814",2797020,2769866,2024-05-21,Normal,Standard transaction.,141212,590574,53078,746,"417 Michael Springs Suite 549, Plainsboro, NJ 08345",6,3.5,5732,1992,Single Family
df14388c-e844-4217-a815-b8bef13a5f52,90f78693-7a26-409e-8fd5-0e2bda81f063,e7c893de-9782-4472-b637-4b26850a20d3,Nicholas Wright,"51663 Woodard Locks Suite 833, East Brunswick, NJ 08655",906978,954835,2024-09-10,Normal,Standard transaction.,134034,306980,52762,734,"90527 Santiago Mall, Bridgewater, NJ 08096",2,2.5,2758,1996,Single Family
cfaa1d37-acc6-42ff-a60e-a296e1d2f1e1,740938fd-250d-443a-a172-1dc8ed2764eb,1c68a65c-d6f5-413b-89d6-7ed6ea62527b,Chelsea Wood,"30096 Jones Crossroad Apt. 145, West Windsor, NJ 08275",2536971,2574831,2025-05-06,Normal,Standard transaction.,91191,63476,30544,697,"2215 Weeks Ramp, South Brunswick, NJ 07524",5,5.5,5940,1998,Single Family
f3fddd23-f4e1-4ec9-8d0d-405e19e8b0b4,78a120ec-7840-4f98-ba36-6d1402625e7f,c0ee25c0-c0a6-4e73-bf83-ad33a1c3439a,Carl Armstrong,"816 Steven Loop Suite 532, Franklin Township, NJ 08989",3611491,3611158,2025-04-29,Normal,Standard transaction.,1068669,8840943,503819,720,"5995 Jennifer Point Suite 517, Hillsborough, NJ 07013",5,3.5,4991,1981,Single Family
ee5311de-ccb6-4b75-ba9a-0ba8e02f4953,a49248b1-3650-4758-bd9b-3c7ddc1ade30,fc427713-232b-47d0-97d7-3af14a68ac29,Jackson Marsh,"188 Gibson Inlet, Bridgewater, NJ 08734",3033374,3147354,2023-06-15,Job Relocation,Seller relocated for a new job opportunity in Michaelstad.,280659,856503,127154,709,"81871 Juan Ports, Princeton, NJ 07898",5,4.5,5869,1958,Single Family
ee59f9d9-f353-4680-b756-5cab06505343,711c765c-8225-4369-bc69-623473b61e0c,9ee5e7fd-0e55-4b5a-9e2b-771d0ad0e26c,Stephanie Bernard,"65270 Clark Plaza Suite 348, Franklin Township, NJ 08639",1491765,1393057,2021-10-12,Normal,Standard transaction.,131049,464029,105482,563,"16446 Stacie Dale Suite 832, Hillsborough, NJ 07944",6,4.5,4287,1971,Single Family
0c8f2fb4-47fe-4ed4-a8bc-343848d43602,d3a31c97-b43d-42e0-9047-cd8348404262,af4f6aad-499a-4dfa-bbc3-656ac20636ad,Dr. Denise Brown,"579 Joseph Bypass, Montgomery, NJ 07245",2708676,2606130,2024-11-29,Normal,Standard transaction.,67846,104513,37231,555,"79949 Julie Land, Montgomery, NJ 08847",7,6.0,6611,1980,Single Family
922423d7-8688-4fd1-ada9-369814321dd1,f70bc7eb-7087-498b-b39f-6e05a489110e,f18921ea-e339-414c-a967-7b76727185dc,Glenda Colon,"339 Kevin Mews Suite 063, Lawrenceville, NJ 08061",1723542,1666697,2023-05-09,Normal,Standard transaction.,205783,1092377,350665,791,"8401 Pineda Parkways, East Brunswick, NJ 07607",4,5.5,3968,1978,Single Family
3717827a-d1b1-4574-82e2-3267f7295025,6d481878-e888-425f-be45-fc36dfe4fb97,9d467d4e-d2e3-4d18-a0e6-97b2fdce8af7,Dr. Joseph Kim,"5369 Michael Bypass Apt. 893, Bridgewater, NJ 08499",1016589,959266,2022-01-23,Normal,Standard transaction.,80158,57929,48374,719,"1502 Laura Shores Apt. 924, Hopewell, NJ 07940",5,3.5,3800,1980,Single Family
a2c75cb2-8082-4ef5-9f62-8f66b867d8d2,8b812b93-0ab0-44bc-bae8-5a3b7dea743b,ed97551c-228d-48e4-8188-8395bea5df79,Donna Turner,"98781 Flores Spur, Franklin Township, NJ 08097",649048,652945,2021-06-05,Downsizing,Seller downsizing after retirement/children moved out.,175220,479745,106303,735,"8258 Dennis Dale, Plainsboro, NJ 08361",3,3.5,2305,1948,Single Family
82d73d8c-3583-4f8b-b0ff-8b4db300e018,e9ac5b9a-7d03-404e-a3d0-6af200a9e2ca,462b1966-9c28-4c6a-a149-cee39927f49f,Jeremy Ali,"4456 Dustin Points Apt. 463, Plainsboro, NJ 07379",1349873,1293299,2023-10-19,Normal,Standard transaction.,235241,1532045,140082,729,"965 Lutz Road, Montgomery, NJ 08249",2,4.5,3618,2019,Condo
a0bcd89a-4372-45b3-a5b1-12a62f55ea6f,a1e72855-ac81-48f8-aa18-35830d5d7324,dc065277-a6c0-4331-918d-0d44882e1a81,Brett Morrison,"0069 Maurice Flat Suite 867, Princeton, NJ 07539",2350529,2160076,2023-04-12,Job Relocation,Seller relocated for a new job opportunity in Lake Jameston.,1120230,9387089,413528,791,"1108 Joseph Bridge Suite 206, Edison, NJ 07431",5,4.5,3149,1988,Single Family
6ffae4d5-a76a-465b-8cfe-856b49df6d90,94589bbb-a789-49d7-b49a-b39e7e3da4fb,8fa997ca-7b71-4822-8d65-1a4f46600026,Lisa Curtis,"32544 Diana Flats, West Windsor, NJ 07488",1847296,1942952,2024-03-04,Normal,Standard transaction.,252278,718055,95579,684,"565 Steven Via Apt. 612, Princeton, NJ 07699",5,5.0,4801,1980,Townhouse
645d05a9-4cd1-4c41-8e3f-a2baa7ab046c,c09bafc2-8f89-4fe6-a3f7-847eb507e785,dce13019-16e3-4a8e-9df6-b9311b135a77,Hannah Crawford,"4028 Tammy Flat, West Windsor, NJ 08383",1238343,1307024,2024-01-30,Upsizing,Seller buying a larger home for growing family.,184737,1045308,35969,651,"3676 Dennis Camp Suite 484, Princeton, NJ 08854",5,3.5,3834,1971,Single Family
7e0ef2f3-5ca0-4fb2-be5f-6bce28d0951f,f6b5d19f-cce7-46ee-a75d-94b3792e7a20,6586c2ea-ffef-4a0f-826c-e8a43b2ccabc,Adrian Jones,"422 Whitehead Ferry Suite 307, Montgomery, NJ 07855",1945944,1927968,2022-06-27,Normal,Standard transaction.,128400,429196,102717,660,"8725 Laurie Mission, Hopewell, NJ 08239",6,6.0,5249,1970,Single Family
4d5d357a-cd59-46b9-9bd2-78c564312e86,00ddb306-5201-4615-b2e0-b37364b9df75,aec13f66-133c-40be-b26d-e9762c1a15b6,Renee Jones,"7289 Herrera Mountains Apt. 807, Hillsborough, NJ 08778",1599678,1695318,2021-06-29,Normal,Standard transaction.,52966,10117,37049,600,"990 Klein Road, Montgomery, NJ 07026",3,3.5,4345,2009,Condo
62dccf33-f458-4d2b-b351-3db798db41e3,6dca5c26-235d-4d85-90f7-a89e70d373bc,bba21cb1-3f16-4114-9183-710abd18806a,Victoria Green,"85256 Lopez Wells, West Windsor, NJ 07883",1238189,1197926,2023-03-01,Normal,Standard transaction.,139242,262695,90458,672,"3927 Owens Dam, Montgomery, NJ 07279",5,3.5,4894,1954,Multi-Family
4ba6c476-f518-4d6a-83ba-bba183d89137,621c7134-f056-4528-bee0-10e66230b496,8a39df20-3714-439d-9487-a94983a12d06,Allison Mathews,"5209 Flores Fork Apt. 439, Plainsboro, NJ 08344",2734856,2661478,2025-03-12,Normal,Standard transaction.,241016,919935,73370,781,"841 Quinn Cliffs, Piscataway, NJ 07625",4,6.0,5203,2015,Multi-Family
affb1654-0f18-404d-b20c-4348d66676fb,0fb5b639-8f72-4698-a9f3-8911e90b43b4,0a57a543-eddf-482c-9b32-db9ef9c82648,Olivia Burgess,"507 John Rapids Apt. 147, Franklin Township, NJ 08031",1065653,1085630,2020-10-16,Upsizing,Seller buying a larger home for growing family.,92437,248848,48029,740,"966 Robert Green, Edison, NJ 07350",3,4.0,2776,1948,Single Family
52abee04-e94b-4e61-8b28-f6dd95f02f56,934dab55-b9bd-438e-a2b6-bafff0df5da8,e00d80cb-6fb0-4390-bfeb-b93dc3faac0d,Joseph Banks,"150 James Mill, Edison, NJ 07848",1374953,1361805,2024-10-23,Normal,Standard transaction.,161168,861514,60201,761,"5045 Leblanc Ridges Suite 394, Woodbridge, NJ 08651",2,3.5,3115,1989,Single Family
8a227989-d8cf-4172-821a-79a9857d3eef,1ccf2a7c-acc9-4971-a295-8ac140239163,2fd56b4f-8527-4471-ad12-bbdf50f98700,Michael Phillips,"7390 Stacy Pike, Woodbridge, NJ 07631",2109481,1990981,2022-12-07,Job Relocation,Seller relocated for a new job opportunity in Brandonhaven.,124240,77622,75429,747,"71482 Mary Way Apt. 394, Bridgewater, NJ 08474",7,6.0,5826,2022,Single Family
93d8e9b4-2f01-4a93-86ba-2c5afed73a1a,2bf56b62-ca64-40b9-9fd3-8d171fe47cf8,f475c8f7-b7f2-4373-b309-b8398bad09ff,Ryan Myers,"410 Justin Falls, East Brunswick, NJ 08166",2569539,2394638,2022-08-19,Job Relocation,Seller relocated for a new job opportunity in East Meredith.,102484,351028,46020,625,"993 Deanna Plain, Princeton, NJ 08168",3,6.0,5196,2021,Single Family
a18f740d-afa8-4c99-a195-cc76a71a2790,57985c0d-04e2-44eb-9029-0efd5ea3847c,310a5a4d-002b-4f54-8f84-cbe5af5cc14e,Jamie Wolf,"87367 Price Field, West Windsor, NJ 07239",2180317,2037636,2025-05-04,Normal,Standard transaction.,92825,127235,185467,627,"2651 Middleton Village, Plainsboro, NJ 07782",5,5.5,5726,2007,Single Family
1f2094ee-04bb-4dfc-860b-d0f846352e60,fcbaa333-d057-413f-aa1c-bba40c02a926,542b93ac-5608-462d-87fb-b08044ca0700,Alexandra Russo,"2296 Raven Fort Apt. 117, Piscataway, NJ 08527",1420045,1444832,2020-09-09,Normal,Standard transaction.,67240,116964,48426,693,"62136 Washington Springs Suite 416, Princeton, NJ 07172",3,4.0,3811,1945,Townhouse
009a9fe5-4937-4e49-999c-90ea930d88c7,2d593835-ff89-4077-8b32-7d3b16ec2c37,fa4d0eee-8507-416a-afaf-0ccc75164cfe,Brandon Moore,"18892 Taylor Turnpike, Hopewell, NJ 08040",854237,841980,2023-03-19,Normal,Standard transaction.,265611,1480285,119185,691,"413 Kathy Place Suite 035, Plainsboro, NJ 08470",4,2.5,2753,1991,Single Family
52659c90-b390-4c1c-ab98-87b56d9ac6e0,a1920c68-f5e8-46df-8564-613522e528fa,352ea402-476c-4a15-8de4-994221fd45d1,Jeffrey Foster,"179 Robert Tunnel, New Brunswick, NJ 08957",3390436,3092710,2020-07-10,Bankruptcy/Foreclosure,Sale managed through bankruptcy court or bank foreclosure process.,903996,7719449,445226,781,"9118 Glenn Square Apt. 496, Lawrenceville, NJ 07578",7,4.5,4603,1955,Single Family
be56fe9b-eee2-4bd2-9aa9-529a9fc469fa,bcf777d8-e84d-4d5c-b798-502a73cab698,cf2c88c9-48c9-40fe-9328-7a6ce3e76ac2,Eric Johnson,"7852 Colleen Court, West Windsor, NJ 07094",1214288,1216899,2020-06-28,Normal,Standard transaction.,92802,162785,63697,620,"60283 Jimmy Extensions Suite 351, Montgomery, NJ 08053",6,6.0,5339,1988,Condo
e7b0f440-4558-430e-8e92-833de082ef1c,1f7f7861-80d0-4b17-afab-b00aaf9c37e7,2667147f-bc37-4d2b-9065-b36e3c9a5489,Aaron Garza,"7410 Anthony Causeway Apt. 003, Edison, NJ 08967",802344,796960,2021-11-02,Job Relocation,Seller relocated for a new job opportunity in Port Chad.,159928,53156,79684,692,"92137 Christopher Points, West Windsor, NJ 07342",5,2.0,2850,1969,Townhouse
897d8710-52e8-4a55-838f-7b0b49a9bef6,88520f98-057d-4593-aa81-b0612653f7cc,8593c187-adcf-4a0a-9491-0db6dc02c6d5,Randall Davis,"0136 Jillian Falls Suite 413, New Brunswick, NJ 07512",1059394,935902,2023-05-20,Bankruptcy/Foreclosure,Sale managed through bankruptcy court or bank foreclosure process.,116020,221315,52428,699,"580 Roberts Motorway Apt. 985, New Brunswick, NJ 07301",2,6.0,3343,1946,Single Family
952a8d6a-f34d-479b-8a8e-98f9a1c87629,6f420a76-051e-4d10-95df-22bd74f6fa93,2f399dfe-3654-4798-aac9-983aee5d2e67,Erica Larson,"87175 Melissa Road, Hopewell, NJ 08062",691943,670015,2021-06-19,Normal,Standard transaction.,129494,137857,100450,692,"632 Gillespie Heights, East Brunswick, NJ 07370",4,2.0,2496,1998,Single Family
63ee349b-a6de-4dcc-935d-7a32d2be03c1,89a0e928-51f7-4b1e-badb-55cb335a6a08,64cde345-4c9b-4671-b065-4cd25aaf1955,Kelly Strong,"737 Smith Station Suite 845, East Brunswick, NJ 07794",1350008,1356021,2021-04-25,Normal,Standard transaction.,107869,362583,74152,683,"3218 Vanessa Flat Apt. 746, Woodbridge, NJ 07272",3,5.5,4358,1975,Multi-Family
6c221664-10cd-48a9-93c9-88bd57e5d3a6,146d70b5-3241-41b0-95f0-e5ac5cd39e11,347de64c-0e28-43f0-bcdb-0c601ebadffc,Holly Williams,"065 Carmen Union Suite 586, Lawrenceville, NJ 07131",1546768,1466333,2023-01-27,Downsizing,Seller downsizing after retirement/children moved out.,94720,160673,39628,806,"4972 Swanson Tunnel, Princeton, NJ 07166",4,3.5,5160,1962,Townhouse
2e9b5e72-5be4-47ea-aa63-3c908487843d,4e2b54c4-1c97-49b7-82ca-15a67f72277a,20f0afe9-7fd2-462b-9d37-b7f481c62115,Erika Ochoa,"91974 Ramirez Canyon Apt. 561, Piscataway, NJ 07805",2514626,2369488,2023-09-01,Normal,Standard transaction.,283223,1737735,128862,807,"3741 Christopher Camp, Hopewell, NJ 08722",3,3.5,4770,1997,Single Family
591ba204-f971-430c-986d-a456e638e68b,a9d0d23d-5afc-49a4-b7a1-600dff176608,ca9a75c9-b2a1-48df-9c35-a1ce04f3cba5,Joshua Munoz,"47792 Anna Squares Apt. 562, Edison, NJ 08544",1155819,1219322,2021-05-25,Normal,Standard transaction.,49369,58439,34578,780,"52015 Fisher Street, Bridgewater, NJ 08919",2,3.5,3294,1977,Single Family
31e46240-ce2f-466c-b83f-cbf94b36efd7,50e475d4-4943-4302-a13b-55f823c136f2,3962e70f-e110-474c-b44f-96216e359630,Alexander Perkins,"56678 Jessica Mountains, Woodbridge, NJ 08106",1552337,1358168,2024-08-05,Normal,Standard transaction.,212877,569978,48270,788,"9533 Sabrina Crossing Suite 996, New Brunswick, NJ 08767",4,3.0,3643,2009,Single Family
be1e7332-dbde-442d-a3bd-88b1a4564b1e,0395d6b8-3643-48de-a9f9-2ca11df01bec,a706d3fa-3010-4b40-9dd0-6fdcce059934,Kimberly Ramos,"122 Cheryl Street, West Windsor, NJ 08662",1848385,1794903,2020-05-20,Downsizing,Seller downsizing after retirement/children moved out.,793279,3435749,105335,772,"87103 Long Trail, East Brunswick, NJ 07514",5,2.5,2666,1978,Multi-Family
4a7fbdcc-c30f-4a3d-96e5-155560605683,50f105f2-54f7-4cdb-a073-f2026a61b704,d21f1578-6f69-41e5-a493-320f7e247fca,Robert Smith,"42171 Johnson Glens, South Brunswick, NJ 08080",3451368,3603889,2024-02-10,Downsizing,Seller downsizing after retirement/children moved out.,1207209,9952888,525483,812,"19421 Kaylee Parks Apt. 366, Edison, NJ 07969",3,6.0,6047,2019,Single Family
99321932-80be-497f-83cc-2b7cdda96e5b,ea583adf-b5d9-4a6a-8187-85a87cfac76b,df5918c1-962d-4a77-ba94-da0c209dd22a,Jeremiah Deleon Jr.,"8108 Nancy Glens, Piscataway, NJ 07257",1209910,1168926,2025-03-08,Normal,Standard transaction.,131600,262444,48433,798,"274 Salinas Lane Apt. 457, Plainsboro, NJ 08749",3,4.0,2789,1963,Townhouse
4d678e8f-054a-4f6f-81fc-1d72bed7b365,d949461d-23a6-4b0e-b716-f413454b899b,69daf93b-2fd1-412d-9d46-8a529f96cb7e,Melanie Diaz,"5730 Jarvis Wall Apt. 244, Bridgewater, NJ 07218",1724457,1609899,2021-05-10,Downsizing,Seller downsizing after retirement/children moved out.,236006,1361659,16810,716,"14193 Miller Tunnel Suite 361, Woodbridge, NJ 07291",3,6.0,5597,1940,Townhouse
