BuyerID,FullName,Address,SSN,PhoneNumber,Email,IncomeBracket,AnnualIncome,NetWorth,TotalDebt,CreditScore,DesiredPriceRange_Min,DesiredPriceRange_Max,PreApprovedAmount
5c3e78d5-ea7f-44c8-bad5-11ec4a044f27,Charles Mathis,"4658 Christine Harbor Apt. 848, Princeton, NJ 08248",114-52-5416,705-991-6635x71523,alan56@example.org,High,233093,539069,82230,747,805103.0,1495192.0,1421427
5c7f3334-c92d-4e0f-99c5-c438c53477b1,Victor Sanchez,"27063 Jacqueline Falls, South Brunswick, NJ 07200",274-53-9956,(511)820-1290x7460,joshuasimmons@example.com,Medium,96452,313565,35376,726,469249.0,871463.0,757303
bd1c336c-ed24-4772-a183-342eb96f06e6,Brett Park,"179 Griffin Track Apt. 839, Woodbridge, NJ 08302",090-18-5102,420-635-5731,johnsonmark@example.com,Low,71504,152868,65535,624,450000.0,450000.0,452974
be4ced0b-ffd3-472f-aa5c-44c3cef25491,Kristin Walker,"754 Patterson Extensions, Plainsboro, NJ 07141",422-86-7279,693.568.7330,cfarmer@example.org,Very High,907989,3210768,292491,676,2615041.0,4400000.0,6000000
14c3185f-b5f4-48f3-9377-d10e389231d0,Miss Julie Mcbride,"883 Silva Fort, Hopewell, NJ 08372",139-80-0229,685-484-8174x627,christy60@example.net,High,260152,1675423,56985,742,1196403.0,2221892.0,1859587
99d55a15-173d-4243-8872-08a6443d77cd,Michael Manning,"77495 Brian Viaduct, Bridgewater, NJ 07874",528-47-6800,(933)375-4204,xmorrison@example.com,Medium,136065,445016,48364,711,640864.0,1190177.0,928808
20c35395-a865-403e-b7d4-f25d61bc76de,Michaela Wilson,"44497 Smith Pike, Princeton, NJ 08213",193-96-4685,275.582.5130x4957,shannonsanders@example.com,Low,61942,73388,31258,755,450000.0,506960.0,441588
d3ec9359-1006-4ff1-bc91-c1c991cb30cf,Karen Campbell,"2486 George Road, Franklin Township, NJ 07758",599-04-8003,903-975-0410,dsimon@example.org,High,168536,501236,53995,692,546454.0,1014844.0,954851
b7f4be33-34a6-4cc4-b0c0-863d419d27de,Martha Washington,"2347 Scott Forest, South Brunswick, NJ 07521",560-94-8389,(310)906-8988,benjaminharrell@example.com,Medium,104792,295889,57255,706,450000.0,498856.0,786181
ce3ce35f-6e1e-461f-8559-bb989cae6435,Roberto Hughes,"585 Blevins Shoals, West Windsor, NJ 08756",649-03-4490,670.849.5507,marcojohnson@example.net,High,293460,728862,185281,850,721991.0,1340841.0,2516771
476c6940-1f9b-4cac-ad2f-1ab67c8802ca,Rebecca Davidson,"07993 Taylor Wall Suite 721, New Brunswick, NJ 08724",094-96-6324,001-933-449-7400x67255,wjimenez@example.org,High,278782,1371336,125157,765,913542.0,1696578.0,1850850
8aeb56ec-2b92-4936-a32a-4698b4ae8bed,David Lewis,"57576 Simmons Run, East Brunswick, NJ 08621",365-19-5576,(997)414-1984x16220,hjackson@example.net,Medium,106190,332623,84468,558,450000.0,807320.0,628071
ff4e8e4a-d16a-4ff6-ac7a-176e9d9e68c4,Javier Nolan,"877 Julie Orchard, Plainsboro, NJ 07147",783-82-0243,415.226.2594x17447,janderson@example.org,High,188872,372880,107194,813,869487.0,1614762.0,1427398
d591ecfe-1b0b-4601-b8a4-0e124e5dfafe,Isaac Klein,"33016 Bailey Trafficway Apt. 203, Woodbridge, NJ 08152",807-74-4419,(900)826-1883,qclark@example.org,Medium,99842,147094,57869,508,479134.0,889821.0,609508
a882453a-7747-40be-9b97-6e286368f5d3,Tammy Gonzales,"77614 Martinez Point, Lawrenceville, NJ 07027",059-78-2080,(516)232-4090,thomaspaul@example.org,Low,50459,58590,26187,512,450000.0,450000.0,323948
ccc28444-6c48-4eb8-b5e3-bbb9e0c8e9ad,Randy Odonnell,"9869 Lambert Vista, Montgomery, NJ 08610",289-73-3831,(374)845-9140x64303,amoore@example.org,Low,73413,9096,48201,689,450000.0,450000.0,450536
baf7d7d0-de42-4a3b-bb4d-04e33715ac69,Barry Donaldson,"219 Smith Drive Suite 181, Woodbridge, NJ 08140",782-53-0741,466.533.4026,shannon86@example.com,Medium,89701,310848,46930,587,450000.0,450000.0,556462
8e19dcc4-e77c-48a4-8da4-df98189f60ed,Ricky Garza,"83804 Anthony Forges Suite 343, Montgomery, NJ 07515",345-24-4089,(955)778-4012,nsaunders@example.org,High,259061,1141521,27717,710,659620.0,1225008.0,1981905
22a1cd05-79c0-4dc8-89c8-d1c35cac3604,Priscilla Stevenson,"233 Lori Shoals, Plainsboro, NJ 07539",416-67-0585,+1-970-405-5311,karmstrong@example.org,High,298997,1426235,120159,802,897682.0,1667124.0,1628638
e532d974-c372-453b-a859-e1065d9ed810,Ashley Brown,"956 Harper Circle, Woodbridge, NJ 07562",438-03-8000,+1-394-360-7575x147,carsonjennifer@example.org,Medium,104357,254695,35872,798,450000.0,563925.0,743509
fafe0308-3a65-4ed2-9052-6cc09e4afad3,Mark Johnson,"240 Jesse Route, Bridgewater, NJ 07605",029-30-8232,226-926-6324x7879,stephenbryant@example.com,Medium,127685,146393,53282,741,553448.0,1027832.0,975605
e129542b-421a-4cdd-b77a-ef86746a6446,Bryan Greene,"6074 David Pike, Franklin Township, NJ 08453",707-84-5764,+1-776-911-1224x48406,gmays@example.net,High,219855,1299810,57852,732,801981.0,1489393.0,1360716
5219d296-4065-43fa-bd9a-3725762763f0,Stephen Taylor,"6714 Rivera Branch Suite 396, Piscataway, NJ 07917",538-44-3260,001-390-281-7353,dmiller@example.com,Medium,84636,250377,34441,668,450000.0,622399.0,612066
bb7a2686-8d10-4ea7-bb0d-b5a33dbfa449,Rebecca Page,"355 Krause Mountains Suite 443, West Windsor, NJ 07481",183-11-8860,001-893-872-5620x5231,timothyburton@example.net,High,248192,662288,96070,574,876912.0,1628551.0,1664202
b1a3472f-6f7c-4c22-b9de-3d79e83dc2f6,Timothy Hamilton,"5613 Tammy Cape, Piscataway, NJ 08164",711-33-3705,001-923-299-6904x9497,hubbardabigail@example.com,Medium,83744,27618,82093,668,450000.0,470578.0,597117
34975cdb-f6f3-4bd4-b7c9-ba270a787c96,Michael Hall,"52221 Stephens Inlet Apt. 780, Edison, NJ 08923",799-67-9559,(807)570-2777x1350,qsmith@example.net,High,264862,1270733,106577,755,700037.0,1300069.0,1815468
238b747b-dc4c-4a54-9993-90a0f365b434,Richard Caldwell,"985 Williams Corner, Montgomery, NJ 08752",815-46-0527,995-701-7737x06304,allisonburton@example.org,Medium,147397,153678,108635,633,653791.0,1214184.0,765321
4c18aeb5-aa63-45fe-91d4-08618f619b55,Scott Lee,"262 Anita Lake, Woodbridge, NJ 07692",321-78-2241,751.867.7196x539,alicia76@example.org,High,200677,267244,70307,814,450000.0,788934.0,1526410
2c9b1096-a0cf-4a25-a008-b9ea509a240a,Jennifer Carey,"73261 Caldwell Valley, New Brunswick, NJ 08872",086-97-5948,805.480.4510,harrisgregory@example.net,Medium,110567,309986,41786,718,450000.0,710828.0,796333
ccb0e618-ec79-45f8-88fb-3d3ddd92e328,Marissa Hall,"5694 Aguilar Streets, Franklin Township, NJ 07853",562-31-0162,784.296.6363x055,gilmorejeremy@example.net,Medium,147643,564098,58624,779,476670.0,885245.0,1251343
e82071a9-ccc1-43d4-a9f3-e32f2eebaef7,David Jones,"5300 Wilson Groves, Hillsborough, NJ 07046",700-65-3606,5268844407,tyler19@example.com,High,188740,1260186,102020,704,559875.0,1039768.0,1169903
eb47dcb2-147c-4f8d-8ec9-32722f116475,Felicia Rogers,"135 Espinoza Avenue, Hopewell, NJ 07905",065-24-4185,383.557.8905,kevans@example.net,Medium,100539,348135,49072,743,450000.0,450000.0,822942
b525c287-da0c-4011-83ca-744fb10ea0e7,Dawn Henry,"3690 Gary Squares Suite 363, Franklin Township, NJ 08197",301-95-0872,570.735.4167x545,daniel39@example.org,Very High,531312,2755586,174837,452,1296000.0,2406858.0,2403924
6a3ee220-5fbe-4035-8629-98d50b039a44,Charles Dixon,"427 Ryan Mountains Suite 211, Franklin Township, NJ 07334",851-57-7483,+1-854-782-4761,oluna@example.com,Medium,98943,122929,38618,554,463832.0,861402.0,645182
4c2ad84d-e4ab-4a3e-bd91-3adfab3a2182,James Lopez,"816 Jennifer Highway Suite 791, New Brunswick, NJ 07905",024-36-2699,+1-823-808-6168x42112,rileyriley@example.com,Medium,121667,496698,77073,717,450000.0,601335.0,855744
7b4024e6-60a7-4d39-b082-a3983cd38841,Lori Ortega,"62054 Skinner Common Apt. 532, Hopewell, NJ 07172",241-27-5245,345.944.7877x7256,qpark@example.org,Medium,80778,96460,3496,716,450000.0,662351.0,740868
f064a06d-cff2-42bb-ae5a-3c6b8e735018,Daniel Green,"122 Mason Stravenue, Hopewell, NJ 07974",120-64-5830,001-247-468-5116,melissaboyle@example.com,Medium,100309,312987,26115,801,450000.0,450000.0,868829
ccf8ea63-5d71-49b9-8da1-489b24b1bfeb,Debbie Spencer,"6562 Sandra Bypass, Bridgewater, NJ 08833",106-11-9820,303-848-3990x499,daymarc@example.org,High,263590,1442198,77706,807,1196572.0,2222206.0,2245702
595a100e-8448-4611-ad28-9a500ba11f2f,Nicole Lee,"0327 Raymond Valley, Princeton, NJ 07704",872-41-0792,504.411.6143,maryanderson@example.net,High,176962,631568,70751,773,772922.0,1435428.0,1147517
5506d75d-eab1-403a-bcb6-6e993244fff1,Samantha Fleming,"66051 Valerie Trace Apt. 328, Franklin Township, NJ 08636",066-85-1116,332.686.0749,gatestiffany@example.com,High,267001,1431831,121350,737,687424.0,1276646.0,1561311
b0d39e71-4009-469d-8416-1cde98b41847,James Mcconnell,"2043 Wilson Radial Suite 803, Woodbridge, NJ 07492",076-29-0150,467-531-3331x2483,dwayne37@example.org,High,179544,686338,81343,772,485688.0,901993.0,1366141
d653c838-7e83-45dc-819c-e2585e07af52,Anthony Little,"2686 Wright Roads, Montgomery, NJ 07481",099-16-3174,+1-261-934-9888x39707,brooke92@example.net,Low,69049,60876,64094,541,450000.0,450000.0,331119
1a987a3a-5c9f-4a2c-993b-26eeacfef9d7,Elizabeth Reed,"3453 Goodwin Key, Woodbridge, NJ 08488",826-71-6100,001-346-587-7712x208,gutierrezgary@example.com,Medium,128228,485705,108254,608,516802.0,959776.0,883832
07287818-a7d1-499f-b3ca-cf246863e3fa,Tina Bradley,"670 Hernandez Divide, Hillsborough, NJ 08400",744-80-2947,(343)308-5864,nicholas28@example.net,Medium,84460,328012,47727,761,450000.0,460593.0,692842
796fe8fd-c72c-4d0e-9f57-8bddc429576f,Lori Butler,"2563 Whitaker Trail Apt. 238, East Brunswick, NJ 07864",027-79-4735,888-955-1790x1910,barronmichelle@example.net,Medium,127555,138212,85218,791,450000.0,524842.0,911367
125bde81-a61c-461e-a335-4a960d6f02b1,Timothy Butler,"39078 Erik Plaza Apt. 616, East Brunswick, NJ 07272",306-66-9728,586-960-1757x635,coxoscar@example.org,Medium,103778,261459,55579,621,462958.0,859779.0,767822
c81c1c02-5423-43e0-a276-a7f6be39e339,James Gray,"128 Williams Keys Suite 680, Plainsboro, NJ 08583",018-51-3234,(391)461-0440,ronald77@example.org,Very High,1395628,3860346,229419,754,3698582.0,4400000.0,6000000
acc1000e-33ce-4029-a823-df6b297cc7f2,Allison Wallace,"54568 Benitez Mews, Princeton, NJ 08593",354-54-4109,+1-512-981-4445,karinagray@example.org,Low,46838,64190,25743,664,450000.0,450000.0,309156
96c7756c-b411-4e68-a9c9-24ceb95005cd,Mary Williamson,"32083 Ramirez Fords Apt. 000, West Windsor, NJ 07753",514-07-9814,5606242355,hware@example.net,Very High,1413532,10406353,448838,725,4000000.0,4400000.0,6000000
1dc24af6-ec61-425e-b49b-e296756b7f63,Kara Harper,"17175 Cameron Valleys Suite 623, East Brunswick, NJ 07402",052-06-2754,(768)396-7203x98800,patty20@example.org,Low,67638,81261,27872,433,450000.0,450000.0,349420
942c1efb-4f0d-4ea4-8b06-87dec197da2b,Devin May,"1021 Miller Brook, Edison, NJ 08599",574-27-1713,556-677-8038,kingchristopher@example.com,Medium,89974,37794,71028,610,450000.0,450000.0,457923
b944a50d-7655-4fc4-899e-351b18dfd733,Douglas Dawson,"650 Williams Islands Suite 716, South Brunswick, NJ 07922",720-82-0336,(376)303-6581x5274,ramirezlisa@example.net,Very High,852270,352773,1598415,815,2483241.0,4400000.0,6000000
c44d144f-c617-4a10-97f7-3f89952c4339,Francisco Warren,"871 Pamela Mountain, Edison, NJ 07430",750-51-0291,821-546-7678,moorebrittany@example.com,Medium,130476,314196,41373,673,463126.0,860092.0,780076
a1c8be68-ac21-43ef-b7b1-e28085bf134c,Brianna Rogers,"54158 Mary Canyon Suite 297, Plainsboro, NJ 07045",793-16-6374,001-475-758-5384x7043,ule@example.com,High,179258,21700,87696,773,675155.0,1253860.0,1259152
adc05500-8588-45a2-b662-ddce8a2fd4be,Stephen Terry,"4226 Jessica Inlet Suite 844, Edison, NJ 08565",175-03-7381,6945234933,rjacobson@example.net,High,242967,1341425,84549,796,728146.0,1352271.0,2106903
373e2c3e-a2b7-4a7e-ac6d-2ebe1cffe190,Matthew Vega,"379 Palmer Drive Suite 283, Lawrenceville, NJ 07414",832-26-4530,+1-229-821-4064,vheath@example.com,Low,75067,122362,74724,745,450000.0,450000.0,589042
87232d8b-31cb-4d78-a754-96ac2f57d708,Julian Ramos,"275 Christopher Station Apt. 783, Edison, NJ 07023",041-97-1450,4299288887,gjohnson@example.org,High,260513,631758,138526,623,1162151.0,2158281.0,1830717
3c02f7c8-73d6-4270-ab09-356e18a9f91e,Victoria Torres,"986 Rodney Summit Apt. 292, Hillsborough, NJ 07056",656-06-4324,5795273357,devinabbott@example.com,Low,55397,15985,37000,659,450000.0,470863.0,392295
22d8cb54-bc05-4f21-964d-92b0ddaf3b20,Frank Cummings,"4667 Melvin Station, Bridgewater, NJ 07060",462-11-3625,001-456-862-9867,freemanamanda@example.net,High,268266,1815824,131124,703,1251179.0,2323619.0,1986787
84258498-8d19-439f-a62e-df55a3f629cc,Christina Rush,"4138 Tammy Circle Suite 324, West Windsor, NJ 07377",896-93-0524,001-546-298-8882,kgarrett@example.net,Medium,106444,227248,65022,721,484507.0,899798.0,792639
63d211f9-034c-4a60-8834-372d043de29e,Kelli Baker,"9456 Alexander Manor Apt. 409, West Windsor, NJ 08386",797-48-7624,(205)877-3394x7021,bfreeman@example.com,Very High,722883,2691748,107434,794,2145546.0,3984587.0,6000000
8d76b8d0-7806-4b5b-a645-0f2dede38081,Raymond Allison,"19467 Lindsay Stravenue Suite 957, Princeton, NJ 08772",827-65-9950,2584627577,pfloyd@example.com,Very High,1339515,4016535,226691,812,4000000.0,4400000.0,6000000
f6cfc4e3-9c4d-4cad-aac9-76a1319d2fab,Paul Richardson,"027 Smith Drive Apt. 938, Montgomery, NJ 08159",771-78-9880,9276171131,fmayo@example.org,Low,53185,19068,39056,546,450000.0,450000.0,308169
98e6a580-89c8-43b1-95af-5f959220fd6e,Lisa Tapia,"894 Moore Tunnel, South Brunswick, NJ 08312",872-30-8809,791-780-1912x579,bobbymartinez@example.org,Medium,91781,249658,59602,850,450000.0,463617.0,712633
ee4160bc-ba1a-4816-b392-6bceea67b3a4,Amy Lopez,"63863 John Ports, Bridgewater, NJ 07421",244-61-7023,577-804-3182x5478,christopherparks@example.com,Low,78848,8523,56206,673,450000.0,480664.0,581627
8ba2b29b-e1a8-49bb-bb67-35129214490b,Elijah Anderson,"2973 Vang Mountains Suite 199, Princeton, NJ 07129",775-40-8323,533-819-9745x18794,berrymariah@example.net,High,292411,1016934,180981,700,1164433.0,2162519.0,2187871
9d467d4e-d2e3-4d18-a0e6-97b2fdce8af7,Erik Coleman,"278 Kevin Fork, New Brunswick, NJ 07579",533-83-5464,001-979-878-8560x430,shellyruiz@example.net,Medium,80158,57929,48374,719,450000.0,634507.0,485007
9296cf4b-7258-4c5e-931a-216cac8c30ff,Dwayne Perez,"2221 Gregory Ridges Apt. 274, Montgomery, NJ 07246",648-09-6310,9065283329,brittany50@example.org,High,273537,1605117,157877,737,1001778.0,1860446.0,1786393
45c8033e-3126-4afa-a08e-d1f92074edab,Whitney Scott,"370 Cindy Place, Edison, NJ 08189",191-69-2100,864-781-1830x572,desireebooth@example.org,High,192438,848242,55901,642,450000.0,752390.0,1175927
39a64a2d-f0cf-479c-8293-871a533aa9c8,Shawn Holmes,"855 Rogers Highway Apt. 566, Piscataway, NJ 08963",054-10-3099,001-776-426-5666x2021,nicole00@example.com,High,167219,469844,93637,820,497324.0,923602.0,1437491
4d237a21-5620-4aab-9b13-781015bb24b0,Donald Monroe,"9871 Christopher Canyon Suite 251, East Brunswick, NJ 07378",270-54-5774,3708045278,mstewart@example.net,High,179520,431262,64512,818,477779.0,887304.0,1303728
8059b944-ccf9-4f55-b375-8e3157d29458,Mikayla Craig,"3834 Olivia Greens Apt. 539, Princeton, NJ 08393",002-89-8144,2747166397,jeffrey72@example.net,Low,76470,54950,114605,795,450000.0,592711.0,626431
1072fbcd-d752-4eea-b55c-8db8cf0a4a61,Leslie Wallace,"687 Andrea Wall Apt. 914, Lawrenceville, NJ 07636",361-62-9511,+1-986-872-8107x776,cking@example.com,Low,43166,34240,27271,584,450000.0,450000.0,295402
315c7bda-aae6-4e69-8a86-f7e7270d3a65,Michael Smith,"39812 Christopher Causeway Suite 968, Piscataway, NJ 08440",386-97-3430,754.932.8458,larsenholly@example.net,Low,73032,132506,35799,720,450000.0,450000.0,794911
ec0f9776-cfd0-45e4-9d62-a57b629284d3,Karen Patel,"983 Forbes Inlet Suite 376, Edison, NJ 07827",001-40-8027,846.896.6536,phillipslisa@example.org,Medium,125657,278257,84124,652,590605.0,1096838.0,830017
396d8712-7758-4f3b-96d7-211200b7f0ab,Brenda Mcdaniel,"53603 Baldwin Cove Suite 217, Hopewell, NJ 08278",688-59-6054,325-848-0771,kim94@example.net,Medium,138473,425881,69632,591,671603.0,1247264.0,1777738
7c573574-5d12-4fcf-bcc9-28f9d2ea0c11,Laurie Mason,"7776 Henry Plains Apt. 809, Hopewell, NJ 08458",127-01-7859,+1-332-490-1960x4810,morganmccall@example.com,High,274603,1705899,84555,761,606743.0,1126809.0,2234885
907970a1-8ab7-4fb5-a8ac-3d011036da4e,Barry Mccarthy,"012 Kim Points Apt. 743, Hillsborough, NJ 08211",011-43-4963,+1-277-696-3206x30154,johnsonangie@example.org,Medium,124715,295751,55358,769,547610.0,1016990.0,1017928
021572e3-786a-43c7-96f0-88033b2682e2,Steven Pollard,"38997 Kristi Neck Apt. 705, South Brunswick, NJ 08091",125-76-8907,(487)873-5098x03288,dhaynes@example.net,Medium,125251,361955,52664,613,587760.0,1091555.0,659549
3a5e747b-145a-4ab6-ae55-1a588207f98a,Beth Zavala,"957 Cox Springs Apt. 702, New Brunswick, NJ 07230",445-95-0465,+1-206-618-4351,fowlersarah@example.net,Medium,148476,453229,105070,662,451852.0,839154.0,987920
063113bc-c55c-4607-9e74-e6135c4a0c4d,Brandon Harrell,"83882 Julie Valleys, West Windsor, NJ 08960",422-72-6730,2823872333,gloriasummers@example.com,High,220989,780495,118709,649,707421.0,1313783.0,1523996
a79faacf-1f56-41c4-91b1-690300d59f72,Veronica Roberts,"7097 Farmer Haven Suite 352, Plainsboro, NJ 07048",003-34-8562,405-341-4309,alyssa71@example.net,Medium,86141,250505,37536,741,450000.0,461889.0,405001
7060c6de-38a8-444d-981f-ce669a2d3d8c,Ryan King,"40021 Arroyo Station, Lawrenceville, NJ 08226",429-01-5201,(251)312-7614,darrellrobinson@example.org,Medium,95705,242376,58282,742,450000.0,450000.0,718428
4848d80e-1897-464c-b6ab-23f70bd059bb,Kari Hill,"0355 Meyer Coves, Hopewell, NJ 08785",862-87-3867,(674)846-7423x83517,amy32@example.net,Low,42002,73194,35773,500,450000.0,450000.0,194727
124c712b-2e60-41f3-81c6-054ed456e59a,Charles Graham,"2369 Hill Ford Apt. 922, Plainsboro, NJ 08608",178-67-1633,(420)821-6471x55945,jerry94@example.net,Medium,142282,472428,38752,742,603281.0,1120380.0,928150
f2f0eb1f-ca00-47bd-a10e-f2861c22a044,Sheila Le,"58475 Allison Oval Suite 155, Franklin Township, NJ 08333",042-18-0469,(974)541-1097,carneyjonathan@example.com,High,224220,1032427,95946,790,636999.0,1182998.0,2896950
9735c2e6-1397-461b-9163-937131ab6136,Theresa Moody,"09053 Lori Circle, Franklin Township, NJ 08444",592-27-0149,723-272-5990x12660,leeashley@example.org,Medium,135293,570435,120488,700,450000.0,553485.0,789162
667fd604-3fa7-46ad-99ba-34ef94256fb6,Arthur Sutton,"667 Franklin Fords, Montgomery, NJ 07953",067-33-3931,2707256602,ronald40@example.com,High,259932,1644290,113263,788,704954.0,1309201.0,2058506
c0853329-d3a5-4bb7-ab8f-b154cdd9a4ca,Jessica Young,"3457 Moore Overpass Suite 870, New Brunswick, NJ 08342",174-74-0051,001-933-774-6174x0598,whernandez@example.org,High,210881,477151,28466,756,672753.0,1249400.0,1563875
f1eb1205-561f-4ea1-ae8f-aa7480b1d813,Christopher Allen,"367 Foster Pass Apt. 713, West Windsor, NJ 07896",727-29-0644,8065950362,walteremily@example.org,Medium,143792,563357,114259,590,497558.0,924036.0,542224
66ca58c8-6c6b-4c73-a6b1-91c3a000bfd9,Cheryl Romero,"60457 Green Lights, New Brunswick, NJ 08220",129-51-6989,+1-493-967-8695x4783,bpham@example.net,Medium,81326,280663,58027,563,450000.0,450000.0,521644
a39d20ee-eebd-4a99-81e7-7b230b643cca,Timothy Meyers,"7392 Hall Lights Apt. 445, Bridgewater, NJ 08782",358-95-9383,+1-549-247-3991x546,evelynbentley@example.com,Medium,123548,360191,108874,766,563093.0,1045745.0,724492
80fbe793-52b1-40e6-9ed7-35b6f6e9f38b,Amanda Walker,"724 Williams Turnpike, Hopewell, NJ 08327",655-57-9597,001-879-391-5973x5311,sgarcia@example.net,Medium,100176,367875,62604,626,450000.0,450000.0,527685
3c481f6c-41bd-45ab-898c-7de806330f71,Dylan Butler,"5767 Jackson Crossing Suite 107, Bridgewater, NJ 08789",055-98-3234,468.784.6567x30503,beardcatherine@example.org,Medium,111514,380796,54559,331,450000.0,593883.0,521426
78d5198e-37ae-4845-bcff-114242aeff7e,Loretta Long,"46503 Jessica Street, West Windsor, NJ 07487",232-70-2924,+1-737-874-8393,russell27@example.com,High,163178,1087590,84335,770,741165.0,1376450.0,1048985
125d6645-b7bc-4809-a1ba-69528566371d,John Keller,"423 Debra Brooks Apt. 059, Piscataway, NJ 07608",848-69-8100,515.535.5538x88453,vbenitez@example.net,High,220995,607785,50317,793,692644.0,1286339.0,1948614
c59f74c4-2fae-4ee0-8344-c69db31b979c,Erin Jenkins,"6205 Alexis Villages, Plainsboro, NJ 08968",135-23-9229,+1-424-326-4685x4890,robertmendoza@example.org,Low,62984,91215,43675,790,450000.0,450000.0,493364
cc4ba3fd-f6d7-415f-a194-244146e8e9c2,Nicole Wong,"096 Paul Avenue, East Brunswick, NJ 08441",366-10-1022,8424410119,lisa11@example.com,Medium,138148,153567,70149,555,586493.0,1089202.0,794265
c33bf405-8d0e-48f6-9f46-82b3180cc763,George Miller,"3454 Silva Village, South Brunswick, NJ 08460",722-88-0537,(855)434-7839,turnermelissa@example.org,Medium,100174,298449,51094,678,470552.0,873883.0,647055
b0d64204-81ea-4b6e-bb6d-317777226c69,Amy Sanchez,"8862 Jennifer Inlet, Princeton, NJ 07104",491-21-0121,+1-592-708-4553x1744,karenvillegas@example.com,Medium,136186,330361,70799,618,467605.0,868409.0,995269
3b36abcf-e557-4e45-b5a2-4f9b92cad774,Jennifer Gonzalez,"996 Collins Creek Apt. 757, West Windsor, NJ 08122",145-90-9121,001-520-348-3885,gardnerpatricia@example.com,High,187579,980099,460044,635,901481.0,1674179.0,807260
7784c809-a0a2-488d-9c30-a8f474f5e85f,Paul Ramirez,"056 James Skyway Suite 081, Edison, NJ 07515",598-45-8284,789-709-6234x610,clarkchristine@example.net,Medium,110081,232205,50344,775,450000.0,678183.0,928619
59c6475e-6d4d-469a-b877-b25640b30471,Patrick Ball,"596 Hicks Ranch, Woodbridge, NJ 07494",594-25-5063,(372)943-3437x45671,rwatts@example.net,Medium,132305,428790,62870,673,450000.0,825736.0,798203
ff0e15df-4e24-4b5f-ae6a-9612d89ccb44,Allison Murray,"504 Brown Garden, New Brunswick, NJ 08633",189-73-7148,(899)445-3876,laurawilliams@example.com,Medium,138611,370759,37325,817,646981.0,1201536.0,1105590
42cfdbe5-2efa-4100-82ba-f1a15859859b,Natalie Harris,"60920 Lindsay Ville Suite 457, West Windsor, NJ 07936",317-14-7710,001-922-340-9889,hoodnicholas@example.org,Low,66003,133363,59028,576,450000.0,454428.0,311546
7f874225-3119-4096-a794-32ae90f3ee46,James Moore Jr.,"147 Beck Ways, Princeton, NJ 07106",580-08-2869,753.289.2388,josephvincent@example.org,Medium,131528,437291,85787,661,450000.0,742187.0,755618
94306b14-1652-4ce1-a574-5cf271b9a2c8,Brenda Patton,"9070 Simmons Place Apt. 563, Hopewell, NJ 07058",049-39-3469,(959)734-9556,aaron14@example.com,Medium,140692,202856,118008,563,573061.0,1064257.0,861091
62fae620-78b5-494f-8947-afd952f3e62d,Pamela Hall,"3288 Diana Forest, Princeton, NJ 07430",500-23-9868,833.504.1620x32546,hector16@example.com,High,195339,1142872,84012,810,946701.0,1758159.0,1540028
15d96e0c-b880-467e-8f57-a4210f4cf7d6,Jeremy Wells,"78733 Steven Hollow Suite 273, Plainsboro, NJ 07944",815-99-3769,764-878-4940,thomasmitchell@example.org,Low,40540,0,14610,652,450000.0,450000.0,233281
0228f86c-6d8a-4ca6-823f-9029dc641344,Ronald Ramirez,"0647 Becky Roads Apt. 795, New Brunswick, NJ 08064",345-43-2662,951-222-4872x931,xhernandez@example.net,Low,68652,52674,79989,641,450000.0,450000.0,449289
63329b8f-a9d8-43d5-827d-cf08c30a1441,Rhonda Palmer,"869 Richard Harbor Suite 884, Piscataway, NJ 08012",191-14-9624,+1-364-610-7720x634,riverawendy@example.net,High,233910,1296321,28183,785,1142663.0,2122090.0,1874657
2007bb78-5f1c-4eab-9f44-d54ef01c3e78,Emily Young,"7124 Thomas Mill, Piscataway, NJ 07150",693-25-9372,7806648647,brandonfreeman@example.org,Medium,112364,133230,43330,590,450000.0,747354.0,731557
9db5cd67-3969-4744-9282-6edc0f72847e,Terry Ayala,"9487 Jerry Track, Bridgewater, NJ 07005",455-57-9996,001-902-865-2438,barnesjoshua@example.org,Medium,81985,172580,37809,728,450000.0,604116.0,558634
50040638-065f-4156-951a-d26a68ab7c72,James Rivas,"07839 Lee Park, Edison, NJ 08647",095-21-2785,(499)948-7438,ywong@example.net,Low,55102,81950,37073,573,450000.0,469927.0,371337
e56befb8-e1b2-45b4-a64f-bd7a5a3c282a,Richard Anderson,"0630 Robinson Radial, South Brunswick, NJ 07432",270-69-6562,804.365.2866,ewilson@example.org,High,163580,1093432,38353,764,450000.0,728237.0,1377802
82a7fa87-3fee-4c38-bf8b-28d745a94223,Jennifer Simpson,"552 Sullivan Stravenue Suite 617, East Brunswick, NJ 07252",040-75-3085,583.565.5523x18397,lesliehill@example.com,Very High,448381,3100184,182475,747,1223748.0,2272675.0,2831245
0cac526d-bec7-4c3e-80da-606db92eae34,Kiara Summers,"23923 Young Parks Apt. 944, South Brunswick, NJ 07751",619-35-3388,+1-221-510-0772x15241,baileymichael@example.net,Medium,92500,347713,55970,805,450000.0,454435.0,660579
f62d8cb9-2a25-4217-86ee-8a8002769a43,Derek Oliver,"097 Foster Flats, Franklin Township, NJ 07161",137-55-0662,001-978-859-4425x863,dennisgomez@example.net,High,175467,677540,106391,748,546985.0,1015829.0,1098933
